"id","year","EMPL","AV","STAF","TURN","TOAS","nacerev1primarycode","year_inc","industry_code","industry","industry_factor","individual_labor_share","year_inc_numeric","lnY","lnL","lnK"
"PL36185",1999,1700,10791,9898,17859,10393,8030,"1950",80,2,"services",0.91724585302567,1950,9.28646773236373,7.43838353004431,9.24888778158842
"PL36186",2001,130,5295,2185,25660,12284,2462,"1993",24,1,"manufacturing",0.412653446647781,1993,8.57451825803551,4.86753445045558,9.41605288156071
"PL36186",2000,130,3053,1644,20256,9789,2462,"1993",24,1,"manufacturing",0.538486734359646,1993,8.02387999273488,4.86753445045558,9.18901458526143
"PL36186",1999,86,2045,982,15086,4873,2462,"1993",24,1,"manufacturing",0.480195599022005,1993,7.6231530684769,4.45434729625351,8.49146504284351
"PL36188",1999,100,203,30,5845,11791,5135,"1992",51,2,"services",0.147783251231527,1992,5.31320597904179,4.60517018598809,9.37509180757667
"PL36191",1999,40,343,209,8083,1874,5010,"1995",50,2,"services",0.60932944606414,1995,5.83773044716594,3.68887945411394,7.53583046279837
"PL36194",2000,50,424,194,4873,1443,7031,"1999",70,2,"services",0.457547169811321,1999,6.04973345523196,3.91202300542815,7.27447955877387
"PL36194",1999,66,102,151,2940,1425,7031,"1999",70,2,"services",1.48039215686275,1999,4.62497281328427,4.18965474202643,7.26192709270275
"PL36196",1999,148,784,581,2472,1812,2010,"1992",20,1,"manufacturing",0.741071428571429,1992,6.66440902035041,4.99721227376411,7.50218648660292
"PL36197",2000,78,612,362,1619,913,4523,"1992",45,1,"manufacturing",0.591503267973856,1992,6.41673228251233,4.35670882668959,6.81673588059497
"PL36197",1999,1,80,69,147,862,4523,"1992",45,1,"manufacturing",0.8625,1992,4.38202663467388,0,6.75925527066369
"PL36198",2001,20,390,325,4270,9075,7011,"1998",70,2,"services",0.833333333333333,1998,5.96614673912369,2.99573227355399,9.11327865913305
"PL36201",2000,68,1862,430,5958,5826,5170,"1995",51,2,"services",0.23093447905478,1995,7.52940645783701,4.21950770517611,8.67008593751938
"PL36201",1999,30,545,169,2277,5338,5170,"1995",51,2,"services",0.310091743119266,1995,6.30078579466324,3.40119738166216,8.58260632996447
"PL36203",1999,100,729,412,3625,1276,2613,"1994",26,1,"manufacturing",0.565157750342936,1994,6.59167373200866,4.60517018598809,7.15148546390474
"PL36204",1999,69,247,515,3416,3823,7430,"1992",74,2,"services",2.08502024291498,1992,5.50938833662798,4.23410650459726,8.24879073369641
"PL36204",2000,70,1089,658,3328,4866,7430,"1992",74,2,"services",0.604224058769513,1992,6.99301512293296,4.24849524204936,8.49002752334347
"PL36205",2000,120,1162,754,7611,2780,2811,"1992",28,1,"manufacturing",0.648881239242685,1992,7.05789793741186,4.78749174278205,7.93020620668468
"PL36205",1999,117,897,657,4497,1879,2811,"1992",28,1,"manufacturing",0.732441471571906,1992,6.7990558620588,4.76217393479776,7.53849499941346
"PL36206",2000,45,6905,925,1221,92252,7414,"1992",74,2,"services",0.133960897900072,1992,8.84000106584339,3.80666248977032,11.4322792418846
"PL36206",1999,21,6350,302,22,80877,7414,"1992",74,2,"services",0.0475590551181102,1992,8.75621009188674,3.04452243772342,11.3006847610183
"PL36208",1999,200,1326,1198,2137,1329,8511,"1985",85,2,"services",0.903469079939668,1985,7.18992217074581,5.29831736654804,7.19218205871325
"PL36211",1999,50,719,450,3811,1638,5248,"1991",52,2,"services",0.62586926286509,1991,6.57786135772105,3.91202300542815,7.40123126441302
"PL36212",1999,10,47,128,1199,688,7260,"1998",72,2,"services",2.72340425531915,1998,3.85014760171006,2.30258509299405,6.53378883793334
"PL36212",2000,10,257,133,1969,664,7260,"1998",72,2,"services",0.517509727626459,1998,5.54907608489522,2.30258509299405,6.49828214947643
"PL36214",1999,20,281,137,3469,976,5248,"1992",52,2,"services",0.487544483985765,1992,5.63835466933375,2.99573227355399,6.88346258641309
"PL36218",1999,460,2116,1763,3813,2140,8511,"1998",85,2,"services",0.833175803402647,1998,7.65728279297819,6.13122648948314,7.6685611080159
"PL36219",2000,150,1761,1221,30647,7375,7230,"1994",72,2,"services",0.69335604770017,1994,7.47363710849621,5.01063529409626,8.90585118120802
"PL3622",1997,472,13505,2943,196206,61091,1592,"1946",15,1,"manufacturing",0.217919289152166,1946,9.51081526622672,6.15697898558556,11.020119834801
"PL36220",2000,86,668,531,1319,1105,9000,"1998",90,2,"services",0.794910179640719,1998,6.50428817353665,4.45434729625351,7.00760061395185
"PL36224",1999,155,1000,772,2721,1005,4521,"1995",45,1,"manufacturing",0.772,1995,6.90775527898214,5.04342511691925,6.91274282049318
"PL36227",2000,1600,2944,4042,6730,3176,8511,"1998",85,2,"services",1.37296195652174,1998,7.98752447984877,7.37775890822787,8.06337782236703
"PL36227",1999,1400,3692,3423,6569,2511,8511,"1998",85,2,"services",0.927139761646804,1998,8.21392359562274,7.24422751560335,7.82843635915759
"PL36228",1999,102,565,210,2135,1676,3663,"1983",36,1,"manufacturing",0.371681415929204,1983,6.33682573114644,4.62497281328427,7.42416528104203
"PL3623",1996,129,3207,994,5970,3455,2212,"1991",22,1,"manufacturing",0.309946990957281,1991,8.07309119969315,4.85981240436167,8.14757773620177
"PL36235",1999,185,1032,988,3267,975,3420,"1950",34,1,"manufacturing",0.957364341085271,1950,6.93925394604151,5.22035582507832,6.88243747099785
"PL36237",2000,5,180,21,6722,1592,9220,"1995",92,2,"services",0.116666666666667,1995,5.19295685089021,1.6094379124341,7.37274636640433
"PL36238",2000,45,812,386,1845,2020,6523,"1993",65,2,"services",0.475369458128079,1993,6.69950034016168,3.80666248977032,7.61085279039525
"PL36240",2000,326,872,1834,5653,4058,2513,"1962",25,1,"manufacturing",2.10321100917431,1962,6.77078942390898,5.78689738136671,8.30844552038576
"PL36240",2001,326,2573,1612,5433,4365,2513,"1962",25,1,"manufacturing",0.626506024096386,1962,7.85282781228174,5.78689738136671,8.3813734682737
"PL36240",1999,327,2446,1908,5890,4676,2513,"1962",25,1,"manufacturing",0.780049059689289,1962,7.80220931624712,5.78996017089725,8.45019832259196
"PL36243",1999,65,258,220,4998,779,5020,"1990",50,2,"services",0.852713178294574,1990,5.55295958492162,4.17438726989564,6.65801104587075
"PL36244",2000,180,1468,1177,4991,2826,4521,"1987",45,1,"manufacturing",0.801771117166213,1987,7.29165620917446,5.19295685089021,7.94661756324447
"PL36245",1999,111,932,733,3274,1517,4533,"1993",45,1,"manufacturing",0.786480686695279,1993,6.83733281468559,4.70953020131233,7.32448997934853
"PL36249",1999,26,587,133,4641,1600,4533,"1992",45,1,"manufacturing",0.226575809199319,1992,6.3750248198281,3.25809653802148,7.37775890822787
"PL36250",2001,110,2468,762,4379,13766,9000,"1976",90,2,"services",0.308752025931929,1976,7.81116338502528,4.70048036579242,9.52995706295831
"PL36250",1999,112,2437,698,3694,15315,9000,"1976",90,2,"services",0.286417726713172,1976,7.79852305362521,4.71849887129509,9.63658801926688
"PL36250",2000,110,2780,746,4069,14002,9000,"1976",90,2,"services",0.268345323741007,1976,7.93020620668468,4.70048036579242,9.54695545553714
"PL36252",1999,193,477,550,1222,2376,8511,"1975",85,2,"services",1.15303983228512,1975,6.16751649088834,5.26269018890489,7.77317368048254
"PL36252",2000,170,536,561,1363,2401,8511,"1975",85,2,"services",1.04664179104478,1975,6.2841341610708,5.13579843705026,7.78364059622125
"PL36254",1999,321,1135,1175,1985,1177,8511,"1998",85,2,"services",1.0352422907489,1998,7.0343879299155,5.77144112313002,7.07072410726028
"PL36256",1999,88,699,653,2151,684,6025,"1997",60,2,"services",0.934191702432046,1997,6.54965074223381,4.47733681447821,6.52795791762255
"PL36256",2000,57,657,656,2129,479,6025,"1997",60,2,"services",0.998477929984779,1997,6.48768401848461,4.04305126783455,6.17170059741091
"PL36259",1999,34,1071,389,4765,2334,5170,"1996",51,2,"services",0.363211951447246,1996,6.97634807044775,3.52636052461616,7.7553388128465
"PL36259",2000,40,1617,481,6101,3131,5170,"1996",51,2,"services",0.297464440321583,1996,7.38832785957711,3.68887945411394,8.04910772132641
"PL36263",1999,252,89,829,1108,3114,2952,"1863",29,1,"manufacturing",9.31460674157303,1863,4.48863636973214,5.52942908751142,8.04366335239394
"PL36269",1999,5,329,53,6321,10775,6523,"1998",65,2,"services",0.161094224924012,1998,5.79605775076537,1.6094379124341,9.28498391497195
"PL36275",2000,110,1689,575,6132,3996,2524,"1997",25,1,"manufacturing",0.340438129070456,1997,7.4318919168078,4.70048036579242,8.29304913976844
"PL36276",1999,280,1376,1254,4289,1562,4521,"1994",45,1,"manufacturing",0.911337209302326,1994,7.22693601849329,5.63478960316925,7.35372233039963
"PL36277",2000,100,1602,792,5274,4767,3710,"1998",37,1,"manufacturing",0.49438202247191,1998,7.3790081276283,4.60517018598809,8.46947245520483
"PL36277",2001,100,1680,852,5321,4641,3710,"1998",37,1,"manufacturing",0.507142857142857,1998,7.4265490723973,4.60517018598809,8.44268513924118
"PL36279",2000,64,677,353,3750,8079,5010,"1998",50,2,"services",0.521418020679468,1998,6.51767127291227,4.15888308335967,8.99702338147971
"PL36282",1999,150,1295,953,3695,3290,9000,"1999",90,2,"services",0.735907335907336,1999,7.16626597413364,5.01063529409626,8.09864284375942
"PL36282",2000,150,1688,1185,4318,3455,9000,"1999",90,2,"services",0.702014218009479,1999,7.4312996751559,5.01063529409626,8.14757773620177
"PL36287",2000,50,416,271,4654,2430,5154,"1999",51,2,"services",0.651442307692308,1999,6.03068526026126,3.91202300542815,7.79564653633459
"PL36305",2000,50,186,177,3268,1148,5170,"1992",51,2,"services",0.951612903225806,1992,5.2257466737132,3.91202300542815,7.04577657687951
"PL36311",2001,90,1072,641,2101,4703,2830,"1998",28,1,"manufacturing",0.59794776119403,1998,6.97728134163075,4.49980967033027,8.45595588194505
"PL36312",2001,72,2507,567,5328,5268,1571,"1997",15,1,"manufacturing",0.226166733147188,1997,7.82684209815829,4.27666611901606,8.56940606286317
"PL36313",2001,60,1253,619,5133,4058,5170,"1994",51,2,"services",0.494014365522745,1994,7.13329595489607,4.0943445622221,8.30844552038576
"PL36313",2000,60,1004,464,4142,2654,5170,"1994",51,2,"services",0.462151394422311,1994,6.91174730025167,4.0943445622221,7.88382321489215
"PL36316",1999,2,237,8,329,1385,5119,"",51,2,"services",0.0337552742616034,NA,5.46806014113513,0.693147180559945,7.23345541862144
"PL36321",1999,85,1238,523,2367,1740,9000,"1995",90,2,"services",0.422455573505654,1995,7.12125245324454,4.44265125649032,7.46164039220858
"PL36322",1999,80,1066,835,3866,2956,2212,"1945",22,1,"manufacturing",0.783302063789869,1945,6.97166860472579,4.38202663467388,7.99159228206809
"PL36325",2000,23,250,184,1611,622,4531,"1998",45,1,"manufacturing",0.736,1998,5.52146091786225,3.13549421592915,6.43294009273918
"PL36327",1999,114,1145,484,14064,3737,5153,"1992",51,2,"services",0.422707423580786,1992,7.04315991598834,4.7361984483945,8.22603842948548
"PL36327",2001,120,2209,879,23284,6631,5153,"1992",51,2,"services",0.39791760977818,1992,7.70029520342012,4.78749174278205,8.79951090136887
"PL36327",2000,120,1244,602,17538,4792,5153,"1992",51,2,"services",0.483922829581994,1992,7.12608727329912,4.78749174278205,8.47470313979528
"PL36328",1999,1140,5170,4641,8426,6141,8511,"1999",85,2,"services",0.897678916827853,1999,8.55062796750248,7.03878354138854,8.7227428743294
"PL36332",1999,200,1353,1087,9550,7764,2523,"1998",25,1,"manufacturing",0.80339985218034,1998,7.21007962817079,5.29831736654804,8.9572529442889
"PL36335",1999,30,488,120,12448,5799,5151,"1988",51,2,"services",0.245901639344262,1988,6.19031540585315,3.40119738166216,8.66544076787644
"PL36335",2000,23,1206,181,13646,5355,5151,"1988",51,2,"services",0.150082918739635,1988,7.09506437728713,3.13549421592915,8.58578598288185
"PL36336",1999,88,699,447,10396,1505,5020,"1991",50,2,"services",0.639484978540773,1991,6.54965074223381,4.47733681447821,7.31654817718298
"PL36336",2001,88,600,438,3679,725,5020,"1991",50,2,"services",0.73,1991,6.39692965521615,4.47733681447821,6.58617165485467
"PL36336",2000,88,578,459,6619,1298,5020,"1991",50,2,"services",0.794117647058823,1991,6.35957386867238,4.47733681447821,7.16857989726403
"PL36338",1999,40,886,758,8749,3822,7420,"1992",74,2,"services",0.855530474040632,1992,6.78671695060508,3.68887945411394,8.24852912480022
"PL36338",2001,40,1323,321,5839,6933,7420,"1992",74,2,"services",0.242630385487528,1992,7.18765716411496,3.68887945411394,8.84404789894249
"PL36338",2000,40,1667,419,7973,4276,7420,"1992",74,2,"services",0.251349730053989,1992,7.41878088275079,3.68887945411394,8.36077327214494
"PL36344",2000,35,1821,750,10598,5138,5170,"1993",51,2,"services",0.411861614497529,1993,7.50714107972761,3.55534806148941,8.54441917766983
"PL36344",1999,30,817,429,6861,3148,5170,"1993",51,2,"services",0.525091799265606,1993,6.70563909486,3.40119738166216,8.05452260953729
"PL36345",1999,25,436,256,5169,1475,5146,"1998",51,2,"services",0.587155963302752,1998,6.07764224334903,3.2188758248682,7.29641326877392
"PL36347",1999,14,1020,190,3845,4419,7031,"1997",70,2,"services",0.186274509803922,1997,6.92755790627832,2.63905732961526,8.39366870513074
"PL36355",1999,56,663,546,2808,1171,4521,"",45,1,"manufacturing",0.823529411764706,NA,6.49677499018586,4.02535169073515,7.06561336359772
"PL36356",1999,35,207,239,790,286,2953,"1996",29,1,"manufacturing",1.15458937198068,1996,5.33271879326537,3.55534806148941,5.65599181081985
"PL36357",2000,120,654,588,5041,1260,2952,"1993",29,1,"manufacturing",0.899082568807339,1993,6.4831073514572,4.78749174278205,7.13886699994552
"PL36357",1999,107,616,561,5429,1431,2952,"1993",29,1,"manufacturing",0.910714285714286,1993,6.42324696353352,4.67282883446191,7.26612877955645
"PL36359",1999,217,355,1066,2856,2715,3542,"1949",35,1,"manufacturing",3.00281690140845,1949,5.87211778947542,5.37989735354046,7.90654723236804
"PL36359",1998,370,436,1052,4207,3644,3542,"1949",35,1,"manufacturing",2.41284403669725,1949,6.07764224334903,5.91350300563827,8.20083725837985
"PL36360",2000,49,1223,436,6437,3244,5153,"1992",51,2,"services",0.356500408830744,1992,7.10906213568717,3.89182029811063,8.0845624152353
"PL36360",1999,42,1514,377,5828,3208,5153,"1992",51,2,"services",0.249009247027741,1992,7.32251043399739,3.73766961828337,8.07340296898641
"PL36360",2001,49,878,467,6183,3301,5153,"1992",51,2,"services",0.531890660592255,1992,6.77764659363512,3.89182029811063,8.10198073185319
"PL36362",1999,18,269,153,4414,739,5170,"1997",51,2,"services",0.568773234200744,1997,5.59471137960184,2.89037175789616,6.6052979209482
"PL36364",1999,721,2314,2290,3788,996,8512,"1998",85,2,"services",0.989628349178911,1998,7.74673290775362,6.58063913728495,6.9037472575846
"PL36371",1999,30,334,194,5611,1304,5170,"1992",51,2,"services",0.580838323353293,1992,5.8111409929767,3.40119738166216,7.1731917424866
"PL36373",2000,950,4239,5254,19981,14208,2010,"1975",20,1,"manufacturing",1.23944326492097,1975,8.35208267135264,6.85646198459459,9.56156046523195
"PL36378",2000,70,1303,642,4493,10157,4521,"1998",45,1,"manufacturing",0.49270913277053,1998,7.17242457712485,4.24849524204936,9.2259184019395
"PL36379",2000,25,1603,1456,2430,649,7420,"1948",74,2,"services",0.908296943231441,1948,7.37963215260955,3.2188758248682,6.47543271670409
"PL36384",1999,85,643,504,1677,1230,2875,"1995",28,1,"manufacturing",0.783825816485226,1995,6.46614472423762,4.44265125649032,7.11476944836646
"PL36385",1999,148,606,397,1772,2003,1822,"1990",18,1,"manufacturing",0.655115511551155,1990,6.40687998606931,4.99721227376411,7.60240133566582
"PL36390",2000,95,2113,1221,11321,8396,5153,"1997",51,2,"services",0.577851396119262,1997,7.65586401761606,4.55387689160054,9.03551068094052
"PL36390",1999,114,1555,832,9628,7237,5153,"1997",51,2,"services",0.535048231511254,1997,7.34923082461333,4.7361984483945,8.88696203486613
"PL36391",1999,37,4937,390,9103,19173,3663,"1987",36,1,"manufacturing",0.0789953413003849,1987,8.50451313825886,3.61091791264422,9.86125831831839
"PL36391",2001,40,979,247,1951,11495,3663,"1987",36,1,"manufacturing",0.252298263534219,1987,6.88653164253051,3.68887945411394,9.34966743719728
"PL36393",2000,115,1355,723,14753,3082,4521,"1997",45,1,"manufacturing",0.533579335793358,1997,7.2115567333138,4.74493212836325,8.03333401588006
"PL36393",1999,100,780,528,7903,3538,4521,"1997",45,1,"manufacturing",0.676923076923077,1997,6.65929391968364,4.60517018598809,8.17131687471973
"PL36402",1999,359,3172,1960,3601,1387,7460,"",74,2,"services",0.617906683480454,NA,8.06211758275474,5.88332238848828,7.23489842031483
"PL36402",2000,627,4664,3564,6548,2628,7460,"",74,2,"services",0.764150943396226,NA,8.44762872803033,6.44094654063292,7.8739783796045
"PL36404",1999,119,757,531,2623,1494,3613,"1996",36,1,"manufacturing",0.701453104359313,1996,6.62936325343745,4.77912349311153,7.30921236569276
"PL36404",1998,135,591,385,3210,1924,3613,"1996",36,1,"manufacturing",0.651438240270728,1996,6.3818160174061,4.90527477843843,7.56216163122565
"PL36405",2000,60,864,216,3639,2723,1582,"1998",15,1,"manufacturing",0.25,1998,6.76157276880406,4.0943445622221,7.90948949267376
"PL36405",2001,70,710,509,4682,1885,1582,"1998",15,1,"manufacturing",0.716901408450704,1998,6.56526497003536,4.24849524204936,7.54168309988211
"PL36407",2000,680,3042,3070,5599,3490,8511,"1975",85,2,"services",1.00920447074293,1975,8.02027047281924,6.52209279817015,8.15765701519647
"PL36410",1999,100,1045,655,4972,3811,2874,"1993",28,1,"manufacturing",0.626794258373206,1993,6.95177216439891,4.60517018598809,8.24564690087386
"PL36410",2000,100,1216,790,5606,4082,2874,"1993",28,1,"manufacturing",0.649671052631579,1993,7.10332206252611,4.60517018598809,8.31434234336979
"PL36410",2001,100,1222,780,4964,4001,2874,"1993",28,1,"manufacturing",0.638297872340426,1993,7.10824413973154,4.60517018598809,8.29429960885724
"PL36416",1999,388,416,1061,4035,2861,5540,"",55,2,"services",2.55048076923077,NA,6.03068526026126,5.96100533962327,7.95892649305011
"PL36416",2000,400,334,947,3485,2414,5540,"",55,2,"services",2.83532934131737,NA,5.8111409929767,5.99146454710798,7.78904040165748
"PL36418",1999,25,559,167,5254,2264,5030,"1991",50,2,"services",0.298747763864043,1991,6.3261494731551,3.2188758248682,7.72488843932307
"PL36418",2001,26,1059,268,6185,2943,5030,"1991",50,2,"services",0.253068932955618,1991,6.96508034560141,3.25809653802148,7.98718474823347
"PL36419",1999,72,916,465,3918,1616,2924,"1992",29,1,"manufacturing",0.50764192139738,1992,6.82001636467413,4.27666611901606,7.38770923908104
"PL36422",2000,192,974,701,5138,2343,2524,"1995",25,1,"manufacturing",0.719712525667351,1995,6.88141130364254,5.25749537202778,7.7591874385078
"PL36423",2000,533,1951,2663,3913,2618,8511,"1998",85,2,"services",1.36494105586879,1998,7.57609734062311,6.27852142416584,7.87016594646984
"PL36423",1999,560,2977,2901,4715,3088,8511,"1998",85,2,"services",0.974470943903258,1998,7.99867136101578,6.32793678372919,8.03527891114467
"PL36425",1999,6,119,74,552,199,5170,"",51,2,"services",0.621848739495798,NA,4.77912349311153,1.79175946922805,5.29330482472449
"PL36428",1999,109,1746,387,3121,8574,5170,"1996",51,2,"services",0.221649484536082,1996,7.46508273639955,4.69134788222914,9.05648964715792
"PL3643",1999,26,461,122,13194,3799,5170,"1991",51,2,"services",0.264642082429501,1991,6.13339804299665,3.25809653802148,8.24249315318763
"PL3643",1998,30,807,104,12428,3836,5170,"1991",51,2,"services",0.128872366790582,1991,6.69332366826995,3.40119738166216,8.25218543600333
"PL36436",2001,198,2094,1362,5498,1302,7412,"1990",74,2,"services",0.650429799426934,1990,7.64683139143048,5.28826703069454,7.17165682276851
"PL36436",2000,198,789,759,3237,1685,7412,"1990",74,2,"services",0.961977186311787,1990,6.67076632084587,5.28826703069454,7.42952084278646
"PL36438",1999,247,583,691,837,458,7460,"1998",74,2,"services",1.1852487135506,1998,6.36818718635049,5.50938833662798,6.12686918411419
"PL36438",2000,375,1351,1420,2023,1038,7460,"1998",74,2,"services",1.05107327905255,1998,7.2086003379602,5.92692602597041,6.94505106372583
"PL36442",1999,125,1100,827,5095,969,4521,"1992",45,1,"manufacturing",0.751818181818182,1992,7.00306545878646,4.8283137373023,6.87626461189077
"PL36443",1999,88,958,395,2454,1402,2416,"1996",24,1,"manufacturing",0.41231732776618,1996,6.86484777797086,4.47733681447821,7.24565506759454
"PL36444",2000,500,3376,2715,5638,3099,8511,"1960",85,2,"services",0.804206161137441,1960,8.12444685571585,6.21460809842219,8.03883475778775
"PL36444",1999,600,2864,2920,5043,2799,8511,"1960",85,2,"services",1.0195530726257,1960,7.95997452808054,6.39692965521615,7.93701748951545
"PL36445",1999,83,282,285,1301,1079,4523,"1997",45,1,"manufacturing",1.01063829787234,1997,5.64190707093811,4.4188406077966,6.98378996525813
"PL36445",2000,85,581,467,2382,1109,4523,"1997",45,1,"manufacturing",0.803786574870912,1997,6.36475075685191,4.44265125649032,7.01121398735037
"PL36446",2000,28,217,926,14474,8090,7420,"1995",74,2,"services",4.26728110599078,1995,5.37989735354046,3.3322045101752,8.99838401005254
"PL36446",1999,36,1349,1037,22801,5155,7420,"1995",74,2,"services",0.768717568569311,1995,7.20711885620776,3.58351893845611,8.54772239645106
"PL36450",1999,15,61,77,1077,479,5170,"1997",51,2,"services",1.26229508196721,1997,4.11087386417331,2.70805020110221,6.17170059741091
"PL36450",1998,14,87,71,987,449,5170,"1997",51,2,"services",0.816091954022989,1997,4.46590811865458,2.63905732961526,6.10702288774225
"PL36452",1999,500,2404,2510,4890,951,8511,"1985",85,2,"services",1.04409317803661,1985,7.7848892956551,6.21460809842219,6.85751406254539
"PL36453",1999,58,444,409,1899,636,2811,"1997",28,1,"manufacturing",0.921171171171171,1997,6.09582456243222,4.06044301054642,6.45519856334012
"PL36454",2001,210,1371,1177,4013,3997,4030,"1997",40,1,"manufacturing",0.858497447118891,1997,7.22329567956231,5.34710753071747,8.29329935871132
"PL36454",2000,210,1258,1133,3382,1123,4030,"1997",40,1,"manufacturing",0.900635930047695,1997,7.13727843726039,5.34710753071747,7.02375895473844
"PL36454",1999,230,1101,1067,3695,1123,4030,"1997",40,1,"manufacturing",0.969118982742961,1997,7.00397413672268,5.4380793089232,7.02375895473844
"PL36455",2000,80,311,512,948,988,3330,"1957",33,1,"manufacturing",1.64630225080386,1957,5.73979291217923,4.38202663467388,6.89568269774787
"PL36455",1999,126,46,88,160,1013,3330,"1957",33,1,"manufacturing",1.91304347826087,1957,3.8286413964891,4.83628190695148,6.92067150424868
"PL36458",1999,73,498,268,4678,977,5020,"1992",50,2,"services",0.538152610441767,1992,6.21060007702465,4.29045944114839,6.88448665204278
"PL36460",1999,6,204,370,3878,2492,5153,"1997",51,2,"services",1.81372549019608,1997,5.31811999384422,1.79175946922805,7.82084087990734
"PL36465",1999,20,258,210,415,259,6323,"1996",63,2,"services",0.813953488372093,1996,5.55295958492162,2.99573227355399,5.55682806169954
"PL3647",1996,113,1213,596,5742,2361,2523,"1990",25,1,"manufacturing",0.491343775762572,1990,7.10085190894405,4.72738781871234,7.76684053708551
"PL36470",1999,62,259,146,869,1071,1822,"1997",18,1,"manufacturing",0.563706563706564,1997,5.55682806169954,4.12713438504509,6.97634807044775
"PL36472",2000,6,1706,61,2222,11684,7011,"1998",70,2,"services",0.0357561547479484,1998,7.44190672805162,1.79175946922805,9.36597566350763
"PL36472",1999,6,2807,36,2971,5470,7011,"1998",70,2,"services",0.012825080156751,1998,7.93987157636188,1.79175946922805,8.60703389541603
"PL36476",2000,20,141,123,551,132,2821,"1997",28,1,"manufacturing",0.872340425531915,1997,4.94875989037817,2.99573227355399,4.88280192258637
"PL36476",1999,20,60,51,305,96,2821,"1997",28,1,"manufacturing",0.85,1997,4.0943445622221,2.99573227355399,4.56434819146784
"PL36477",1999,33,454,207,4566,2279,5274,"1990",52,2,"services",0.455947136563877,1990,6.11809719804135,3.49650756146648,7.73149202924568
"PL36478",2000,940,4234,3857,7443,4679,8511,"1966",85,2,"services",0.910958904109589,1966,8.35090245169481,6.84587987526405,8.45083969086622
"PL36479",1999,180,723,560,2144,733,1582,"1946",15,1,"manufacturing",0.774550484094053,1946,6.58340922215876,5.19295685089021,6.59714570188665
"PL36480",1999,30,985,141,3911,2862,3430,"1998",34,1,"manufacturing",0.143147208121827,1998,6.89264164117209,3.40119738166216,7.9592759601164
"PL36481",1999,60,1012,812,3945,2272,5248,"1995",52,2,"services",0.802371541501976,1995,6.91968384984741,4.0943445622221,7.72841577984104
"PL36486",2000,20,924,281,17108,3614,5153,"1994",51,2,"services",0.304112554112554,1994,6.82871207164168,2.99573227355399,8.19257047115217
"PL36489",2000,90,2578,934,15859,7936,3511,"1996",35,1,"manufacturing",0.362296353762607,1996,7.85476918349913,4.49980967033027,8.97916464896471
"PL36489",1999,58,2067,702,7043,5128,3511,"1996",35,1,"manufacturing",0.339622641509434,1996,7.63385355968177,4.06044301054642,8.54247099860051
"PL36490",1999,1653,6383,5476,11425,5106,8511,"1998",85,2,"services",0.85790380698731,1998,8.76139348525606,7.41034709782102,8.53817159780143
"PL36491",2000,1197,4059,5310,7129,3617,8511,"1998",85,2,"services",1.30820399113082,1998,8.3086919168389,7.08757370555797,8.1934002319521
"PL36491",1999,1620,5713,6064,9363,3989,8511,"1998",85,2,"services",1.06143882373534,1998,8.65049955872446,7.39018142822643,8.29129585190541
"PL36491",2001,1197,2312,3941,6211,3710,8511,"1998",85,2,"services",1.70458477508651,1998,7.74586822979227,7.08757370555797,8.21878715560148
"PL36492",2000,55,587,280,18407,3258,5138,"1993",51,2,"services",0.477001703577513,1993,6.3750248198281,4.00733318523247,8.08886878916199
"PL36494",1999,20,2,3,60,744,7020,"1998",70,2,"services",1.5,1998,0.693147180559945,2.99573227355399,6.61204103483309
"PL36494",2000,20,149,88,3652,948,7020,"1998",70,2,"services",0.590604026845638,1998,5.00394630594546,2.99573227355399,6.85435450225502
"PL36495",1999,110,455,466,1304,427,2875,"1951",28,1,"manufacturing",1.02417582417582,1951,6.12029741895095,4.70048036579242,6.05678401322862
"PL36498",1999,26,976,1557,2460,1650,7414,"1996",74,2,"services",1.5952868852459,1996,6.88346258641309,3.25809653802148,7.40853056689463
"PL36500",1999,95,838,486,2153,1064,3622,"1995",36,1,"manufacturing",0.579952267303103,1995,6.73101810048208,4.55387689160054,6.96979066990159
"PL36501",2000,100,1375,654,3615,2654,2924,"1991",29,1,"manufacturing",0.475636363636364,1991,7.22620901010067,4.60517018598809,7.88382321489215
"PL36501",1999,118,1912,574,3394,2540,2924,"1991",29,1,"manufacturing",0.300209205020921,1991,7.55590509361135,4.77068462446567,7.83991936001258
"PL36505",2000,200,1026,692,2082,1004,6021,"1991",60,2,"services",0.674463937621832,1991,6.93342302573071,5.29831736654804,6.91174730025167
"PL36506",2000,100,547,567,6506,1515,5113,"1998",51,2,"services",1.03656307129799,1998,6.30444880242198,4.60517018598809,7.32317071794347
"PL36506",1999,100,864,226,9589,1694,5113,"1998",51,2,"services",0.261574074074074,1998,6.76157276880406,4.60517018598809,7.434847875212
"PL36508",1999,33,234,199,1703,3555,4521,"1992",45,1,"manufacturing",0.85042735042735,1992,5.4553211153577,3.49650756146648,8.17611034223734
"PL36510",1999,56,399,280,759,2211,4100,"1992",41,1,"manufacturing",0.701754385964912,1992,5.98896141688986,4.02535169073515,7.70120018085745
"PL36511",1999,46,784,204,3233,1448,1598,"1993",15,1,"manufacturing",0.260204081632653,1993,6.66440902035041,3.8286413964891,7.27793857294566
"PL36513",2000,486,991,1910,3126,887,8511,"1926",85,2,"services",1.92734611503532,1926,6.89871453432999,6.18620862390049,6.78784498230958
